# BEAST v1.7.5
# Generated Tue Jul 30 21:36:23 EDT 2013 [seed=1375234561830]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	ac	ag	at	cg	gt	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	clock.rate	treeLikelihood	skyline
13000	-7910.576080115891	-2551.2565294435008	-5359.3195506723905	14.09545597852453	9.075930794943424	3.4568586038140032	3.5171067733108163	6.789823631894471	2.1088100682599107	6.404296028436908	10.633032410723775	4.813064832211793	4.275602899504456	3.7017959310216653	4.0	18.0	17.0	7.0	8.0	7.0	2.0	8.0	20.0	4.0	0.6228260104965173	1.8238014476956772	0.21020822858375524	0.1856389560891061	0.31354851792356464	0.2637361125029345	0.21733313724524064	0.24788470576905097	0.2710460444827739	1.041276000092933	0.4487448593609374	0.003602826661902863	-5359.3195506723905	-212.91086316042552
14000	-7874.02804792343	-2543.3845966107006	-5330.64345131273	15.228112580340431	7.781282164670105	2.171406792724818	3.629908712005535	2.201127281595129	1.8164185947115283	5.934361146095754	9.72680668713223	6.429842729438427	3.0624007293632007	3.6238258118272144	8.0	20.0	15.0	7.0	9.0	9.0	4.0	8.0	13.0	2.0	0.623272037753711	1.627035092964333	0.21020822858375524	0.1856389560891061	0.31354851792356464	0.2637361125029345	0.21733313724524064	0.24788470576905097	0.2710460444827739	0.8521326009797145	0.4487448593609374	0.0032354512934540712	-5330.64345131273	-207.69540063649066
15000	-7866.816999989568	-2540.2912453160816	-5326.5257546734865	15.15432043526198	5.9974155652994625	3.375772664202766	3.842366787579966	3.3332630739228004	2.0906507433240815	9.693244163304124	4.136388625255766	3.8693922030148657	3.279551126739174	4.582309740420061	11.0	23.0	15.0	2.0	8.0	8.0	1.0	10.0	15.0	2.0	0.623272037753711	1.627035092964333	0.21020822858375524	0.1856389560891061	0.31354851792356464	0.2637361125029345	0.21329004541316596	0.25192779760112566	0.2710460444827739	0.8521326009797145	0.4487448593609374	0.0035430494386930298	-5326.5257546734865	-204.0427310324019
16000	-7867.170204356463	-2539.464844090013	-5327.70536026645	14.675111258802971	3.446645431580811	2.689973625436497	2.257974102158604	6.940194312529244	1.0698054763560545	9.783233478842897	7.08687981794209	2.5104868649928442	1.8798505849269815	2.43018551025389	12.0	21.0	10.0	4.0	10.0	7.0	1.0	16.0	12.0	2.0	0.623272037753711	1.627035092964333	0.21020822858375524	0.1856389560891061	0.31354851792356464	0.2637361125029345	0.21329004541316596	0.25192779760112566	0.2710460444827739	0.8521326009797145	0.39689899847857885	0.003616438265593245	-5327.70536026645	-199.7875341172326
17000	-7860.950282933435	-2533.3933454226526	-5327.5569375107825	14.68606925911726	2.670525467267389	3.3848481842716733	1.7175805243101894	2.7128010811796757	1.5969970041420753	4.7010319460972125	4.042048031873049	3.0334995384743677	2.7622837505792908	0.8807880851368499	11.0	19.0	12.0	8.0	7.0	6.0	1.0	17.0	13.0	1.0	0.623272037753711	1.627035092964333	0.21020822858375524	0.1856389560891061	0.31354851792356464	0.2637361125029345	0.21329004541316596	0.25192779760112566	0.2710460444827739	0.9290748807921295	0.42912695119745864	0.003700912555827705	-5327.5569375107825	-202.7613923799089
18000	-7854.535238705531	-2529.9436579775156	-5324.591580728015	13.737670441988328	4.376577987725669	2.2080417106400074	3.07452987065916	2.098663648444391	2.7938631577587323	5.201976566562878	13.698553336663448	2.6674062336446402	2.2718743886661388	0.7397067002259028	13.0	23.0	10.0	7.0	3.0	9.0	2.0	14.0	12.0	2.0	0.6201479477584628	1.627035092964333	0.21020822858375524	0.1856389560891061	0.30754508931065416	0.2637361125029345	0.21329004541316596	0.25192779760112566	0.2710460444827739	0.7937333999693059	0.42912695119745864	0.003351290734985661	-5324.591580728015	-197.11145247923346
19000	-7847.632240284729	-2536.640942585935	-5310.9912976987935	14.574860949345268	4.567545162668584	2.8122772972788153	5.499217319253202	1.8601843343762094	4.653596456254239	4.257114764043655	4.6824137227388185	1.9829181582418403	3.841431376494121	5.069943856861457	14.0	23.0	7.0	14.0	2.0	7.0	4.0	13.0	9.0	2.0	0.5000498911625273	1.627035092964333	0.21483064624971254	0.20733328596365566	0.3003008432345924	0.2637361125029345	0.21329004541316596	0.23571507362396701	0.2872587684599326	0.7937333999693059	0.42912695119745864	0.0035108079332299607	-5310.9912976987935	-202.33892739594137
20000	-7844.872055335194	-2534.2815345235517	-5310.590520811643	15.463740613916537	4.136506168899529	3.8029355720957283	2.460521261379305	1.6181517057944101	6.173452358287732	7.579078757110654	6.3706835511048165	2.5452656050801483	3.841431376494121	3.318006202677052	13.0	27.0	6.0	11.0	3.0	6.0	4.0	19.0	4.0	2.0	0.5000498911625273	1.627035092964333	0.21483064624971254	0.20733328596365566	0.3003008432345924	0.2637361125029345	0.20901977446169107	0.23571507362396701	0.29152903941140745	0.7937333999693059	0.42912695119745864	0.0033827388046740064	-5310.590520811643	-199.62907708117808
21000	-7849.96977908125	-2531.11354018096	-5318.85623890029	14.932232309769331	2.384938085935037	3.7350592589444167	2.2417943482663203	3.1056555130064276	5.900070569792266	6.639015300363504	5.823006514084893	1.5268549849480708	2.7752093939407	2.6964532356696296	15.0	28.0	3.0	12.0	5.0	6.0	4.0	14.0	4.0	4.0	0.4613401418701832	1.627035092964333	0.21483064624971254	0.20733328596365566	0.3003008432345924	0.2637361125029345	0.20901977446169107	0.23571507362396701	0.29152903941140745	1.02781956327352	0.42912695119745864	0.0038522525566864357	-5318.85623890029	-198.1123109288516
22000	-7858.22384215568	-2535.8467693987304	-5322.37707275695	15.559715384089488	3.5766697424685963	3.7523691439200935	8.987527858233488	2.9650411274612214	14.714245221235176	4.586234182633946	2.141875030435501	1.1627703921810895	3.943828205098122	1.782627495448012	16.0	26.0	1.0	17.0	4.0	8.0	1.0	13.0	6.0	3.0	0.4613401418701832	1.627035092964333	0.21483064624971254	0.20173454263091203	0.3003008432345924	0.2637361125029345	0.21295085668365832	0.23571507362396701	0.2875979571894402	0.8205403575520052	0.36476190495944716	0.003525000446252076	-5322.37707275695	-198.10955001892304
