# BEAST v1.7.5
# Generated Sun Jul 14 20:19:11 EDT 2013 [seed=1373847404074]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	ac	ag	at	cg	gt	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	clock.rate	treeLikelihood	skyline
5300000	-16831.42922574799	-3607.1023550720793	-13224.32687067591	13.444026711163003	1.7469826727505566	1.556041460186123	2.455660874319533	9.04777457710559	2.055369976692608	5.419719966960122	1.9348500182011217	1.8113616629728193	4.684553162076317	1.1646417505686855	97.0	31.0	93.0	35.0	200.0	20.0	6.0	145.0	33.0	25.0	0.17430260711066015	0.9669038316718168	0.09059164896524906	0.027081840160522615	0.1493284814111846	0.34223918464952197	0.19739667655057727	0.21156512166414715	0.24879901713575325	0.5560417121051803	0.06441709144765131	0.004810516896623743	-13224.32687067591	-1279.3511576924936
5400000	-16783.880408302197	-3543.120351224269	-13240.760057077929	13.2944503762498	2.137031507042845	0.9562829566095697	2.762346717278632	11.149991993089536	1.9519405232244988	1.9661931493849067	4.506778135190075	1.8144231199060419	4.5641614377091555	0.7369301865080852	87.0	39.0	91.0	38.0	190.0	12.0	23.0	147.0	33.0	25.0	0.1786674921513361	0.7886770165076691	0.09862818678625185	0.0158278099656589	0.13420529721944974	0.32546867129163976	0.20147869500952123	0.2235379074319554	0.24951472626688342	0.7032707142361613	0.13926270501416196	0.005328298410076996	-13240.760057077929	-1215.0063063151
5500000	-16834.91739232195	-3581.9229111008844	-13252.994481221065	13.688249548118298	1.2946237820686668	0.4778452871376942	2.5855074274686047	10.98661247767144	2.0074970115677537	1.490800682211368	5.659739456455476	1.7942182007815055	5.649319467033229	0.5477044033860989	68.0	4.0	148.0	32.0	182.0	22.0	24.0	141.0	42.0	22.0	0.19463573696083356	0.814040947819855	0.07820676792334744	0.011105203681100143	0.11562947188459212	0.3432800338285829	0.2006713132685587	0.2246583947083902	0.23139025819446798	0.6118150054689089	0.14455393935452135	0.0045282878120107475	-13252.994481221065	-1251.7894024352242
5600000	-16818.483388526474	-3594.819657244082	-13223.663731282391	13.887834939369071	0.8352763571657128	1.843844055687497	2.495810605578699	7.264181462486673	2.3187266868934384	12.049369951627792	2.324368190946119	1.7526821835725124	5.0405075879746715	1.0864937442805587	18.0	21.0	180.0	53.0	186.0	14.0	4.0	151.0	30.0	28.0	0.18606651595124774	0.7789924565706531	0.0866678362912755	0.019280231566035786	0.0972566644725032	0.3454807782563153	0.18518914984553544	0.2261150653376478	0.24321500656050113	1.0826038417673411	0.30288090822435104	0.004955764579181389	-13223.663731282391	-1264.4311367230023
5700000	-16862.755282956572	-3654.115035953345	-13208.640247003228	13.647778316897144	0.2570014819709694	1.2678111484402508	2.8859489930440243	6.304966718401697	2.3446468704931065	5.445546822335964	0.7920713949821263	2.006863135475265	5.70250388450378	1.5385703837710767	16.0	14.0	191.0	53.0	180.0	31.0	25.0	119.0	20.0	36.0	0.15231773730057027	0.8873516597384702	0.08680448820304602	0.02684515415870925	0.12987453700319404	0.3394365721985105	0.20465139538906826	0.21101918701952932	0.24489284539289166	1.0142464629571022	0.2803887302901286	0.004459627842517507	-13208.640247003228	-1325.8087208652596
5800000	-16851.35836984547	-3620.521408610309	-13230.836961235163	13.312383908897047	0.35842729173834037	0.578285318995707	2.3230691075224628	4.625142684206579	2.565030990515496	6.7027889581619275	0.9970231422130554	1.9270925931298772	13.587463484604303	1.3771849098928577	8.0	14.0	198.0	57.0	179.0	17.0	41.0	114.0	18.0	39.0	0.2024164918440577	0.9555263621891569	0.11218495136389108	0.023315283647258555	0.11538478245948228	0.33502824003007686	0.19161677305681696	0.22470283815644881	0.24865214875665714	0.9814125750558588	0.33187830905277366	0.00458965203886474	-13230.836961235163	-1289.0809415947376
5900000	-16747.27080830944	-3521.0702990993705	-13226.200509210068	13.779921376710941	0.23868741355757672	0.892283669398303	2.7503243790404204	12.455318735709525	1.8719875992418273	6.677528262395816	1.1943712152640955	1.5591300543940059	6.921985852479545	1.1733207733608209	4.0	20.0	195.0	41.0	198.0	23.0	24.0	123.0	12.0	45.0	0.20356903442985258	0.8718460105716159	0.09258221785442572	0.01063948459417362	0.1259498133964893	0.3439196417620958	0.1902347377361343	0.21599913985823696	0.24984648064353282	0.7780085099244171	0.2293478425591777	0.00493554624678446	-13226.200509210068	-1190.0763721090943
6000000	-16765.20125740978	-3553.5709822153203	-13211.630275194459	13.336176226886995	0.24689178952880036	0.6823833012192575	2.2010627250241024	14.3841195625695	2.1625969927440516	9.663551154924221	1.1610017964529469	2.0139512477338504	8.096864968451053	1.5210916385723323	12.0	12.0	195.0	32.0	203.0	20.0	40.0	117.0	16.0	38.0	0.16728008752173767	0.8605733159400055	0.11448135642325576	0.02452459764484227	0.12351959961336906	0.36231911472950323	0.19984269403783142	0.20636020366129734	0.2314779875713679	1.1062582509418968	0.31057762389338434	0.005342180442909429	-13211.630275194459	-1218.478502853629
6100000	-16778.13396815603	-3553.460904195514	-13224.673063960516	13.687462516808072	0.22316382392673628	0.46095797630902696	2.469146362208349	10.376337160019517	1.941301231904893	5.404875196710938	1.2417983196211826	1.9689136951885973	11.758336313155942	1.2602696011598418	9.0	10.0	203.0	29.0	204.0	21.0	30.0	125.0	9.0	45.0	0.17229096077109957	0.9112127222299532	0.09744996063626662	0.01965740626680194	0.16091600751713686	0.359650134063063	0.19759897051089206	0.20443289017498364	0.23831800525106128	0.5599745589110998	0.03716903676139247	0.004681079644908584	-13224.673063960516	-1221.2794882706658
6200000	-16817.913437699834	-3634.141954045802	-13183.771483654033	13.57748759950994	0.2873386980651845	0.6566330330936102	2.542434576817193	11.47490321842004	2.3033507962176722	5.260969609478011	1.3997533002342055	2.6234560109061906	7.6840207204183315	1.7407260136788545	5.0	19.0	196.0	45.0	190.0	20.0	36.0	122.0	8.0	44.0	0.15956307028652855	0.9087295480890879	0.08855890489456356	0.004519533652252672	0.13017402022475752	0.34681799055504225	0.19503875336544294	0.21082696270723686	0.24731629337227798	0.7495779200474243	0.19587051342562042	0.004406469313335616	-13183.771483654033	-1306.2771196445801
