# BEAST v1.7.5
# Generated Tue Jul 30 17:22:30 EDT 2013 [seed=1375219331621]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	ac	ag	at	cg	gt	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	clock.rate	treeLikelihood	skyline
2447000	-9191.112793653905	-2608.2905135160145	-6582.822280137891	97.79402354046852	13.284363433303923	14.416370906463305	17.823078968003603	2.8027059414445823	4.239284383129819	10.985741003968801	3.7491203695449555	8.385279399189074	8.110068034349846	22.401972569237248	3.0	10.0	1.0	5.0	40.0	8.0	14.0	9.0	6.0	1.0	0.0958275826797851	0.7703681739506577	0.04779345438804381	0.013327979087784863	0.11351066635684938	0.34870718936249107	0.19173580766224407	0.21725906972734385	0.24229793324792073	0.6001451206305757	0.2582534627955246	0.0026410507652476177	-6582.822280137891	-271.79208957818315
2448000	-9178.412416094812	-2599.6734452599367	-6578.738970834875	96.33533074503414	19.84387760261718	11.602057317598527	8.346511904262343	2.197975501313326	4.149261775708655	5.519861419302237	6.353005412372981	9.417305865939346	13.147204995063955	16.04157697790985	2.0	9.0	2.0	6.0	40.0	10.0	15.0	8.0	4.0	1.0	0.0958275826797851	0.7703681739506577	0.04779345438804381	0.013327979087784863	0.10932844999832156	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.6001451206305757	0.2582534627955246	0.0025121496795551482	-6578.738970834875	-266.0655545204883
2449000	-9179.625574531234	-2611.419589654943	-6568.20598487629	148.85318080114882	16.79318782418612	9.031314163694256	5.345864957368969	2.2072412615881554	5.443011843466962	7.42008071093171	6.353005412372981	7.216811349361434	20.572405637061088	88.74341885810135	3.0	8.0	2.0	8.0	36.0	8.0	15.0	12.0	4.0	1.0	0.0958275826797851	0.7703681739506577	0.04779345438804381	0.013327979087784863	0.10932844999832156	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.6001451206305757	0.2582534627955246	0.0022270619665963856	-6568.20598487629	-273.59517395610413
2450000	-9199.446049106497	-2623.3759902411184	-6576.070058865377	109.43639075918517	12.523022573932845	12.485807020252722	14.624783696096568	3.8138461833005612	5.437384633496659	7.922687495424749	6.657144048672717	6.657592680127289	44.188445548832895	48.2589318123211	4.0	6.0	6.0	1.0	34.0	13.0	14.0	15.0	3.0	1.0	0.0958275826797851	0.7703681739506577	0.047345848065761593	0.013327979087784863	0.07271526668260862	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.766911708172919	0.2582534627955246	0.0025385984331715637	-6576.070058865377	-283.1792719087256
2451000	-9190.106594879631	-2614.5399459839055	-6575.566648895725	120.02457762483002	3.95009339982975	13.179185012554687	1.9193428197063271	4.126701581535894	5.267386423822034	7.391892859954207	7.502925091596978	9.361509817057286	26.238032032442042	73.29638585319331	2.0	8.0	8.0	4.0	35.0	15.0	12.0	11.0	1.0	1.0	0.0958275826797851	0.7703681739506577	0.047345848065761593	0.013327979087784863	0.044746637047780216	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.766911708172919	0.2582534627955246	0.0026130729504322244	-6575.566648895725	-277.8854701669195
2452000	-9184.285183096275	-2610.2249783797624	-6574.060204716514	85.05489003332	7.755421495467747	6.561209014738946	6.636285659924856	2.8975398286929117	6.652104973087927	5.747840534370112	6.510685004917981	10.189522228557049	26.386361744842922	26.563794115309996	1.0	11.0	9.0	8.0	35.0	14.0	10.0	6.0	2.0	1.0	0.2001619707865647	0.7703681739506577	0.047345848065761593	0.018763681972001584	0.044746637047780216	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.766911708172919	0.2582534627955246	0.0026189433649399904	-6574.060204716514	-275.4885540287434
2453000	-9184.88727941579	-2609.195791146864	-6575.691488268927	93.96059315284107	7.294698169870945	8.402195963946843	4.1566633911340745	5.610492722628504	5.482372871754924	5.516014339020308	5.779557408818056	10.555937168096222	14.91221035255738	37.93309527498265	1.0	13.0	11.0	7.0	35.0	14.0	6.0	6.0	3.0	1.0	0.2001619707865647	0.7703681739506577	0.07604440516655965	0.018763681972001584	0.07797799961142325	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.7012929030097987	0.2582534627955246	0.0025943947552679977	-6575.691488268927	-274.11560244579755
2454000	-9174.215646046265	-2606.7918152064576	-6567.423830839806	85.83647824769118	6.765864287497721	9.794693465238451	3.5332760348694543	6.4555447767574305	6.474236537541831	10.167464606001397	3.3634549571090298	8.179855793766794	32.90207040916563	24.168919279497228	3.0	13.0	13.0	6.0	33.0	12.0	5.0	9.0	2.0	1.0	0.2001619707865647	0.7703681739506577	0.07604440516655965	0.018763681972001584	0.07797799961142325	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.7012929030097987	0.2582534627955246	0.002655269355229125	-6567.423830839806	-269.0399115654658
2455000	-9154.77000376171	-2599.985895649989	-6554.784108111722	90.82175214618931	13.246029454265326	4.324956369878	3.8191982613651927	4.707692208078603	3.6425288430393326	7.184387310640729	3.934570203851245	10.971727130056438	6.954459100046181	10.444612787690941	8.0	11.0	13.0	6.0	27.0	12.0	7.0	3.0	7.0	3.0	0.11338085942200717	0.7703681739506577	0.07604440516655965	0.015502338542137204	0.07797799961142325	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.7012929030097987	0.2582534627955246	0.0028416222257321567	-6554.784108111722	-267.77047052556077
2456000	-9165.364863646788	-2602.096395610154	-6563.268468036634	76.27937195387743	12.217656847546476	6.571309151149348	4.188026596203562	2.7397264160790593	4.013472765332691	11.047477300478326	6.748473965560588	6.854179406551641	6.128514740280156	14.631909634306071	8.0	5.0	17.0	4.0	28.0	12.0	10.0	3.0	6.0	4.0	0.11338085942200717	0.7703681739506577	0.07604440516655965	0.015502338542137204	0.07797799961142325	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.7012929030097987	0.2508648180891053	0.0029847641939641156	-6563.268468036634	-269.3087375567994
