169,13.21,26.28,39.49
170,13.21,26.28,39.49
171,13.21,26.28,39.49
172,13.21,26.28,39.49
173,13.21,26.28,39.49
174,13.21,26.28,39.49
175,13.21,26.28,39.49
176,13.21,26.28,39.49
177,13.21,26.28,39.49
178,13.21,26.28,39.49
179,13.17,26.28,39.46
180,13.17,26.28,39.46
181,13.17,26.28,39.46
182,12.42,25.12,37.54
183,13.21,26.28,39.49
184,13.97,26.28,40.25
185,13.17,26.28,39.46
186,13.21,26.28,39.49
187,13.21,26.28,39.49
188,13.21,26.28,39.49
189,13.57,26.28,39.86
190,13.57,26.28,39.86
191,13.21,26.28,39.49
192,13.21,26.28,39.49
193,13.21,26.28,39.49
194,13.21,26.28,39.49
195,13.21,26.28,39.49
196,12.31,26.28,38.6
197,13.21,26.28,39.49
198,13.23,26.28,39.52
199,13.21,26.28,39.49
200,13.21,26.28,39.49
201,13.21,26.28,39.49
202,13.21,26.28,39.49
203,12.9,26.09,38.99
204,12.18,26.09,38.27
205,12.19,26.09,38.28
206,12.19,26.09,38.28
207,11.89,26.09,37.98
208,12.19,26.09,38.28
209,12.07,26.09,38.17
210,12.07,26.09,38.17
211,12.07,26.09,38.17
212,12.19,26.09,38.28
213,12.19,26.09,38.28
214,12.52,26.09,38.61
215,12.19,26.09,38.28
216,12.09,26.09,38.19
217,12.1,26.09,38.19
218,12.09,26.09,38.18
219,11.39,26.09,37.49
220,11.39,26.09,37.49
221,12.19,26.09,38.28
222,12.19,26.09,38.28
223,12.19,26.09,38.28
224,12.19,26.09,38.28
225,12.19,26.09,38.28
226,12.19,26.09,38.28
227,11.39,26.09,37.49
228,11.39,26.09,37.49
229,11.39,26.09,37.49
230,11.39,26.09,37.49
231,12.19,26.09,38.28
232,11.39,26.09,37.49
233,11.08,26.09,37.17
234,11.87,26.09,37.97
235,11.42,25.75,37.17
236,12.21,25.75,37.97
237,12.21,25.75,37.97
238,12.19,26.09,38.28
239,12.19,26.09,38.28
240,12.17,26.09,38.26
241,12.23,26.09,38.32
242,12.51,26.09,38.6
243,12.08,26.09,38.17
244,12.17,26.09,38.26
245,12.17,26.09,38.26
246,12.17,26.09,38.26
247,12.17,26.09,38.26
248,12.17,26.09,38.26
249,12.17,26.09,38.26
250,12.17,26.09,38.26
251,12.17,26.09,38.26
252,11.33,26.09,37.42
253,11.28,26.09,37.37
254,12.17,26.09,38.26
255,12.17,26.09,38.26
256,12.17,26.09,38.26
257,12.17,26.09,38.26
258,12.17,26.09,38.26
259,12.27,26.28,38.55
260,12.17,26.09,38.26
261,12.17,26.09,38.26
262,12.17,26.09,38.26
263,11.39,26.09,37.48
264,11.38,26.09,37.47
265,11.38,26.09,37.47
266,11.69,26.09,37.78
267,12.13,26.09,38.22
268,12.13,26.09,38.22
269,12.17,26.09,38.26
270,11.38,26.09,37.47
271,12.17,26.09,38.26
272,12.17,26.09,38.26
273,12.17,26.09,38.26
274,11.72,27.82,39.54
275,12.18,26.09,38.27
276,11.38,26.09,37.47
277,11.38,26.09,37.47
278,11.38,26.09,37.47
279,11.38,26.09,37.47
280,11.38,26.09,37.47
281,11.91,26.09,38
282,12.08,26.09,38.17
283,11.88,26.09,37.97
284,11.38,26.09,37.47
285,11.38,26.09,37.47
286,12.19,26.09,38.28
287,12.17,26.09,38.26
288,11.38,26.09,37.47
289,11.38,26.09,37.47
290,12.41,26.09,38.5
291,11.62,26.09,37.71
292,12.32,26.09,38.41
293,12.62,26.15,38.77
294,12.66,23.6,36.26
295,12.65,23.6,36.26
296,11.91,23.6,35.51
297,11.9,23.6,35.5
298,10.87,21.99,32.85
299,11.71,22.32,34.03
300,11.71,22.32,34.03
301,11.71,22.32,34.03
302,11.71,22.32,34.03
303,11.39,22.32,33.72
304,11.39,22.32,33.72
305,11.39,22.32,33.72
306,11.71,22.32,34.03
307,11.55,22.32,33.87
308,11.55,22.32,33.87
309,11.71,22.32,34.03
310,11.71,22.32,34.03
311,11.18,22.32,33.51
312,11.71,22.32,34.03
313,11.71,22.32,34.03
314,11.71,22.32,34.03
315,11.71,22.32,34.03
316,11.71,22.32,34.03
317,11.71,22.32,34.03
318,11.71,22.32,34.03
319,11.72,22.55,34.27
320,11.71,22.32,34.03
321,11.71,22.32,34.03
322,11.71,22.32,34.03
323,11.78,21.9,33.68
324,11.71,22.32,34.03
325,11.71,22.32,34.03
326,11.71,22.32,34.03
327,11.71,22.32,34.03
328,11.71,22.32,34.03
329,11.71,22.32,34.03
330,11.41,22.55,33.97
331,11.4,22.32,33.73
332,11.71,22.32,34.03
333,11.71,22.32,34.03
334,11.67,22.51,34.18
335,11.71,22.32,34.03
336,11.71,22.32,34.03
337,11.71,22.32,34.03
338,11.71,22.32,34.03
339,11.71,22.32,34.03
340,11.71,22.32,34.03
341,11.71,22.32,34.03
342,11.71,22.32,34.03
343,11.71,22.32,34.03
344,11.71,22.32,34.03
345,11.71,22.32,34.03
346,11.71,22.32,34.03
347,11.72,22.55,34.27
348,11.72,22.55,34.27
349,10.84,22.32,33.16
350,11.71,22.32,34.03
351,11.71,22.32,34.03
352,11.7,22.32,34.03
353,11.71,22.32,34.03
354,11.71,22.32,34.03
355,11.7,22.33,34.02
356,11.7,22.33,34.02
357,9.65,22.32,31.98
358,9.65,22.32,31.98
359,9.65,22.32,31.98
360,9.65,22.32,31.98
361,9.65,22.32,31.98
362,9.65,22.32,31.98
363,9.65,22.32,31.98
364,9.65,22.32,31.98
365,9.65,22.32,31.98
366,9.65,22.32,31.98
367,9.65,22.32,31.98
368,10.16,22.29,32.45
369,9.65,22.32,31.98
370,9.65,22.32,31.98
371,9.65,22.32,31.98
372,9.65,22.32,31.98
373,9.65,22.32,31.98
374,8.89,22.32,31.22
375,9.65,22.32,31.98
376,12.24,21.99,34.23
377,12.24,21.99,34.23
378,12.24,21.99,34.23
379,12.24,21.99,34.23
380,9.87,24.57,34.44
381,9.87,24.57,34.44
382,9.87,24.57,34.44
383,9.87,24.57,34.44
384,9.87,24.57,34.44
385,9.87,24.57,34.44
386,9.87,24.57,34.44
387,9.87,24.57,34.44
388,9.87,24.57,34.44
389,9.87,24.57,34.44
390,9.87,24.57,34.44
391,9.87,24.57,34.44
392,9.87,24.57,34.44
393,9.87,24.57,34.44
394,9.87,24.57,34.44
395,9.87,24.57,34.44
396,9.87,24.57,34.44
397,9.87,24.57,34.44
398,9.87,24.57,34.44
399,10.63,24.94,35.57
400,9.87,24.57,34.44
401,9.8,24.57,34.37
402,9.8,24.57,34.37
403,9.87,24.57,34.44
404,9.87,24.57,34.44
405,9.87,24.57,34.44
406,9.87,24.57,34.44
407,9.87,24.57,34.44
408,9.87,24.57,34.44
409,9.87,24.57,34.44
410,9.87,24.57,34.44
411,9.87,24.57,34.44
412,9.87,24.57,34.44
413,9.87,24.57,34.44
414,9.87,24.57,34.44
415,9.87,24.57,34.44
416,9.87,24.57,34.44
417,9.87,24.57,34.44
418,9.87,24.57,34.44
419,9.87,24.57,34.44
420,9.87,24.57,34.44
421,9.87,24.57,34.44
422,9.87,24.57,34.44
423,9.87,24.57,34.44
424,9.87,24.57,34.44
425,9.87,24.57,34.44
426,9.87,24.57,34.44
427,9.87,24.57,34.44
428,9.87,24.57,34.44
429,9.87,24.57,34.44
430,9.87,24.57,34.44
431,9.87,24.57,34.44
432,9.87,24.57,34.44
433,9.87,24.57,34.44
434,9.87,24.57,34.44
435,9.87,24.57,34.44
436,9.87,24.57,34.44
437,9.88,24.57,34.45
438,9.87,24.57,34.44
439,9.87,24.57,34.44
440,9.87,24.57,34.44
441,10.12,24.57,34.69
442,10.12,24.57,34.69
443,10.13,24.57,34.7
444,10.13,24.57,34.7
445,10.45,24.14,34.6
446,10.45,24.14,34.6
447,9.87,24.57,34.44
448,9.87,24.57,34.44
449,10.46,24,34.47
450,10.03,24,34.04
451,9.87,24.57,34.44
452,9.87,24.57,34.44
453,11.36,23.46,34.82
454,11.36,23.46,34.82
455,11.36,23.46,34.82
456,9.85,23.52,33.37
457,11.36,23.46,34.82
458,10.99,23.46,34.45
459,11.1,23.46,34.57
460,11.1,23.46,34.57
461,11.1,23.46,34.57
462,11.1,23.46,34.57
463,11.1,23.46,34.57
464,11.1,23.46,34.57
465,11.1,23.46,34.56
466,11.1,23.46,34.56
467,11.1,23.46,34.56
468,11.1,23.46,34.56
469,9.6,23.52,33.12
470,11.1,23.46,34.56
471,10.66,23.46,34.13
472,10.66,23.46,34.13
473,11.06,23.46,34.52
474,11.06,23.46,34.52
475,11.06,23.46,34.52
476,9.56,23.52,33.08
477,11.07,21.22,32.29
478,9.87,24.57,34.44
479,9.87,24.57,34.44
480,9.87,24.57,34.44
481,10.62,24.94,35.56
482,10.62,24.94,35.56
483,10.62,24.94,35.56
484,10.62,24.94,35.56
485,10.62,24.94,35.56
486,9.92,24.94,34.86
487,9.87,24.57,34.44
488,9.87,24.57,34.44
489,9.87,24.57,34.44
490,9.87,24.57,34.44
491,9.87,24.57,34.44
492,9.86,24.57,34.43
493,9.86,24.57,34.43
494,9.86,24.57,34.43
495,9.86,24.57,34.43
496,9.86,24.57,34.43
497,9.86,24.57,34.43
498,9.86,24.57,34.43
499,9.82,24.23,34.05
500,9.87,24.57,34.44
501,9.87,24.57,34.44
502,9.85,24.04,33.89
503,9.85,24.04,33.89
504,9.85,24.04,33.89
505,9.85,24.04,33.89
506,9.85,24.04,33.89
507,11.99,25.82,37.82
508,12.21,22.32,34.53
509,12.21,22.32,34.53
510,12.21,22.32,34.53
511,12.19,22.77,34.96
512,12.14,22.32,34.47
513,12.14,22.32,34.47
514,12.21,22.32,34.53
515,13.21,26.28,39.49
516,13.21,26.28,39.49
517,13.13,26.28,39.42
518,13.15,26.28,39.43
519,13.15,26.28,39.44
520,12.31,26.28,38.59
521,13.15,26.28,39.43
522,13.21,26.28,39.49
523,13.21,26.28,39.49
524,13.21,26.28,39.49
525,13.21,26.28,39.49
526,12.37,26.28,38.65
527,12.37,26.28,38.65
528,12.37,26.28,38.65
529,13.21,26.28,39.49
530,13.21,26.28,39.49
531,13.78,27.79,41.57
532,12.99,27.79,40.78
533,13.79,27.79,41.57
534,14.02,27.79,41.81
535,13.25,27.79,41.03
536,13.14,27.79,40.92
537,13.83,27.58,41.41
538,13.83,27.58,41.41
539,13.96,27.58,41.53
540,13.83,27.58,41.41
541,13.83,27.58,41.41
542,13.91,27.58,41.49
543,13.56,27.69,41.25
544,13.55,26.25,39.8
545,13.85,27.69,41.54
546,13.85,27.69,41.54
547,13.85,27.69,41.54
548,13.85,27.69,41.54
549,13.85,27.69,41.54
550,13.85,27.69,41.54
551,13.85,27.69,41.54
552,13.85,27.69,41.54
553,13.85,27.69,41.55
554,13.85,27.69,41.54
555,13.85,27.69,41.54
556,13.85,27.69,41.54
557,13.85,27.69,41.54
558,13.85,27.69,41.54
559,13.85,27.69,41.54
560,13.85,27.69,41.54
561,12.36,27.75,40.11
562,13.01,27.75,40.76
563,13.01,27.75,40.76
564,13.01,27.75,40.76
565,13.5,27.69,41.19
566,13.85,27.69,41.54
567,13.85,27.69,41.54
568,13.85,27.69,41.54
569,13.85,27.69,41.54
570,13.85,27.69,41.54
571,13.85,27.69,41.54
572,13.54,27.69,41.23
573,13.25,27.69,40.94
574,13.85,27.69,41.54
575,13.85,27.69,41.54
576,13.86,27.69,41.55
577,13.85,27.69,41.54
578,13.83,27.69,41.52
579,13.83,27.69,41.52
580,13.85,27.69,41.54
581,13.85,27.69,41.54
582,13.19,27.69,40.88
583,13.85,27.69,41.54
584,13.83,27.69,41.52
585,13.81,27.69,41.5
586,13.81,27.69,41.5
587,13.85,27.69,41.54
588,13.85,27.69,41.54
589,13.85,27.69,41.54
590,13.85,27.69,41.54
591,13.51,27.69,41.2
592,13.86,27.69,41.55
593,13.85,27.69,41.54
594,13.85,27.69,41.54
595,13.31,27.69,41
596,14.39,27.72,42.1
597,14.39,27.72,42.1
598,14.39,27.72,42.1
599,14.07,27.72,41.78
600,14.07,27.72,41.78
601,14.07,27.72,41.78
602,14.07,27.72,41.78
603,14.07,27.72,41.78
604,14.07,27.72,41.78
605,14.07,27.72,41.78
606,13.34,27.34,40.67
607,14.07,27.72,41.78
608,14.08,27.72,41.79
609,14.07,27.72,41.78
610,14.08,27.56,41.65
611,14.07,27.72,41.78
612,13.37,27.34,40.71
613,13.37,27.34,40.71
614,13.39,27.34,40.72
615,13.39,27.18,40.57
616,11.37,30.01,41.37
617,11.37,30.01,41.37
618,11.36,30.01,41.37
619,11.36,30.01,41.37
620,11.37,30.01,41.38
621,11.36,30.01,41.37
622,11.36,30.01,41.37
623,11.36,30.01,41.37
624,11.37,30.01,41.38
625,11.36,30.01,41.37
626,11.37,30.01,41.38
627,11.25,30.01,41.26
628,11.36,30.01,41.37
629,11.85,30.01,41.85
630,11.36,30.01,41.37
631,11.36,30.01,41.37
632,11.36,30.01,41.37
633,13.81,29.97,43.78
634,11.36,30.01,41.37
635,11.36,30.01,41.37
636,12.17,30.26,42.43
637,12.17,30.26,42.43
638,12.17,30.26,42.43
639,12.17,30.26,42.43
640,11.67,30.26,41.93
641,11.6,30.25,41.86
642,12.17,30.26,42.43
643,10.71,28.92,39.63
644,12.17,30.26,42.43
645,12.05,30.77,42.83
646,12.08,30.77,42.85
647,12.05,30.77,42.83
648,12.17,30.26,42.43
649,12.17,30.26,42.43
650,12.32,30.26,42.58
651,12.14,30.26,42.4
652,12.17,30.26,42.43
653,12.17,30.26,42.43
654,12.17,30.26,42.43
655,12.17,30.26,42.43
656,12.17,30.26,42.43
657,12.17,30.26,42.43
658,12.17,30.26,42.43
659,12.17,30.26,42.43
660,12.17,30.26,42.43
661,11.48,30.26,41.73
662,12.17,30.26,42.43
663,12.17,30.26,42.43
664,12.17,30.26,42.43
665,11.28,30.26,41.54
666,12.17,30.26,42.43
667,12.17,30.26,42.43
668,12.17,30.26,42.43
669,12.17,30.26,42.43
670,12.17,30.26,42.43
671,12.17,30.26,42.43
672,12.17,30.26,42.43
673,13.58,29.07,42.65
674,11.28,30.26,41.54
675,12.17,30.26,42.43
676,11.76,30.26,42.01
677,12.17,30.26,42.43
678,12.17,30.26,42.43
679,12.36,30.26,42.62
680,12.17,30.26,42.43
681,12.17,30.26,42.43
682,11.77,30.25,42.02
683,12.17,30.26,42.43
684,11.86,30.26,42.11
685,11.65,30.33,41.98
686,11.52,30.85,42.37
687,11.95,29.9,41.85
688,11.95,29.9,41.85
689,11.95,29.9,41.85
690,11.83,30.42,42.25
691,11.95,29.9,41.85
692,11.95,29.9,41.85
693,11.95,29.9,41.85
694,11.95,29.9,41.85
695,11.95,29.9,41.85
696,11.95,29.9,41.85
697,11.95,29.9,41.85
698,11.95,29.9,41.85
699,11.95,29.9,41.85
700,11.95,29.9,41.85
701,11.95,29.9,41.85
702,11.95,29.9,41.85
703,11.95,29.9,41.85
704,11.95,29.9,41.85
705,11.95,29.9,41.85
706,11.95,29.9,41.85
707,11.95,29.9,41.85
708,11.95,29.9,41.85
709,11.95,29.9,41.85
710,11.95,29.9,41.85
711,11.95,29.9,41.85
712,11.95,29.9,41.85
713,11.95,29.9,41.85
714,11.89,30,41.9
715,11.95,29.9,41.85
716,11.95,29.9,41.85
717,11.95,29.9,41.85
718,11.72,30.01,41.73
719,12.27,30.01,42.27
720,12.27,30.01,42.27
721,12.27,30.01,42.27
722,12.27,30.01,42.27
723,12.27,30.01,42.27
724,12.27,30.01,42.27
725,12.27,30.01,42.27
726,12.27,30.01,42.27
727,12.89,30.01,42.89
728,12.27,30.01,42.27
729,12.27,30.01,42.27
730,12.27,30.01,42.27
731,11.66,30.01,41.67
732,12.62,27.49,40.11
733,12.62,27.49,40.11
734,12.46,27.34,39.8
735,12.46,27.34,39.8
736,12.45,27.49,39.94
737,12.23,27.49,39.72
738,12.23,27.49,39.72
739,12.23,27.49,39.72
740,12.23,27.49,39.72
741,12.23,27.49,39.72
742,12.23,27.49,39.72
743,12.23,27.49,39.72
744,12.23,27.49,39.72
745,12.23,27.49,39.72
746,12.23,27.49,39.72
747,12.23,27.49,39.72
748,12.23,27.49,39.72
749,12.23,27.49,39.72
750,12.23,27.49,39.72
751,12.23,27.49,39.72
752,12.23,27.49,39.72
753,12.23,27.49,39.72
754,11.62,27.49,39.11
755,11.88,27.49,39.37
756,11.88,27.49,39.37
757,11.88,27.49,39.37
758,11.88,27.49,39.37
759,11.88,27.49,39.37
760,12.62,27.49,40.11
761,12.62,27.49,40.11
762,14.37,27.72,42.08
763,14.37,27.72,42.08
764,14.37,27.72,42.08
765,14.37,27.72,42.08
766,14.37,27.72,42.08
767,13.55,26.25,39.8
768,13.55,26.25,39.8
769,13.55,26.25,39.8
770,13.55,26.25,39.8
771,13.28,26.25,39.53
772,13.28,26.25,39.53
773,13.37,26.25,39.62
774,13.37,26.25,39.62
775,13.37,26.25,39.62
776,13.37,26.25,39.62
777,13.37,26.25,39.62
778,13.37,26.25,39.62
779,13.37,26.25,39.62
780,13.37,26.25,39.62
781,13.37,26.25,39.62
782,13.37,26.25,39.62
783,13.37,26.25,39.62
784,13.37,26.25,39.62
785,13.37,26.25,39.62
786,13.37,26.25,39.62
787,13.37,26.25,39.62
788,13.37,26.25,39.62
789,13.37,26.25,39.62
790,13.37,26.25,39.62
791,13.37,26.25,39.62
792,13.37,26.25,39.62
793,13.37,26.25,39.62
794,13.37,26.25,39.62
795,13.37,26.25,39.62
796,13.36,26.25,39.62
797,13.37,26.25,39.62
798,13.37,26.25,39.62
799,13.37,26.25,39.62
800,13.37,26.25,39.62
801,13.37,26.25,39.62
802,13.37,26.25,39.62
803,12.53,26.25,38.78
804,12.53,26.25,38.78
805,12.53,26.25,38.78
806,12.53,26.25,38.78
807,13.37,26.25,39.62
808,13.37,26.25,39.62
809,13.37,26.25,39.62
810,13.37,26.25,39.62
811,13.37,26.25,39.62
812,12.59,26.25,38.84
813,13.37,26.25,39.62
814,13.37,26.25,39.62
815,13.37,26.25,39.62
816,13.37,26.25,39.62
817,13.37,26.25,39.62
818,13.37,26.25,39.62
819,13.37,26.25,39.62
820,13.37,26.25,39.62
821,13.37,26.25,39.62
822,13.37,26.25,39.62
823,13.37,26.25,39.62
824,12.53,26.25,38.78
825,13.37,26.25,39.62
826,13.37,26.25,39.62
827,13.37,26.25,39.62
828,13.37,26.25,39.62
829,13.37,26.25,39.62
830,13.37,26.25,39.62
831,13.37,26.25,39.62
832,13.37,26.25,39.62
833,13.7,26.25,39.95
834,13.21,26.28,39.49
835,13.21,26.28,39.49
836,13.21,26.28,39.49
837,12.42,26.28,38.7
838,12.42,26.28,38.7
839,13.21,26.28,39.49
840,13.21,26.28,39.49
841,13.21,26.28,39.49
842,13.21,26.28,39.49
843,13.21,26.28,39.49
844,13.21,26.28,39.49
845,13.21,26.28,39.49
846,13.21,26.28,39.49
847,13.21,26.28,39.49
848,13.21,26.28,39.49
849,13.17,26.28,39.46
850,13.17,26.28,39.46
851,13.21,26.28,39.49
852,13.21,26.28,39.49
853,13.21,26.28,39.49
854,13.21,26.28,39.49
855,13.21,26.28,39.49
856,13.21,26.28,39.49
857,13.21,26.28,39.49
858,13.57,26.28,39.86
859,13.21,26.28,39.49
860,13.21,26.28,39.49
861,13.21,26.28,39.49
862,13.21,26.28,39.49
863,13.21,26.28,39.49
864,13.21,26.28,39.49
865,13.21,26.28,39.49
866,13.21,26.28,39.49
867,13.21,26.28,39.49
868,13.21,26.28,39.49
869,13.21,26.28,39.49
870,12.19,26.09,38.28
871,12.19,26.09,38.28
872,12.19,26.09,38.28
873,12.07,26.09,38.17
874,12.07,26.09,38.17
875,12.19,26.09,38.28
876,12.19,26.09,38.28
877,12.19,26.09,38.28
878,12.19,26.09,38.28
879,12.19,26.09,38.28
880,12.09,26.09,38.18
881,12.09,26.09,38.18
882,12.19,26.09,38.28
883,11.39,26.09,37.49
884,12.19,26.09,38.28
885,12.19,26.09,38.28
886,12.19,26.09,38.28
887,12.19,26.09,38.28
888,12.19,26.09,38.28
889,12.19,26.09,38.28
890,12.19,26.09,38.28
891,12.19,26.09,38.28
892,11.39,26.09,37.49
893,11.39,26.09,37.49
894,11.39,26.09,37.49
895,11.08,26.09,37.17
896,11.39,26.09,37.49
897,11.39,26.09,37.49
898,11.39,26.09,37.49
899,12.21,25.75,37.97
900,12.21,25.75,37.97
901,11.39,26.09,37.49
902,12.19,26.09,38.28
903,12.19,26.09,38.28
904,12.19,26.09,38.28
905,12.17,26.09,38.26
906,12.17,26.09,38.26
907,12.17,26.09,38.26
908,12.17,26.09,38.26
909,12.17,26.09,38.26
910,12.17,26.09,38.26
911,12.17,26.09,38.26
912,12.17,26.09,38.26
913,12.17,26.09,38.26
914,12.17,26.09,38.26
915,12.17,26.09,38.26
916,12.17,26.09,38.26
917,12.17,26.09,38.26
918,12.17,26.09,38.26
919,12.17,26.09,38.26
920,12.17,26.09,38.26
921,12.17,26.09,38.26
922,12.17,26.09,38.26
923,12.17,26.09,38.26
924,12.17,26.09,38.26
925,11.38,26.09,37.47
926,11.38,26.09,37.47
927,11.38,26.09,37.47
928,12.17,26.09,38.26
929,12.17,26.09,38.26
930,12.13,26.09,38.22
931,12.17,26.09,38.26
932,11.38,26.09,37.47
933,12.17,26.09,38.26
934,12.17,26.09,38.26
935,12.17,26.09,38.26
936,12.17,26.09,38.26
937,11.38,26.09,37.48
938,11.38,26.09,37.47
939,11.38,26.09,37.47
940,11.38,26.09,37.47
941,11.38,26.09,37.47
942,11.38,26.09,37.47
943,11.38,26.09,37.47
944,12.17,26.09,38.26
945,12.17,26.09,38.26
946,11.38,26.09,37.47
947,12.17,26.09,38.26
948,12.17,26.09,38.26
949,11.38,26.09,37.47
950,11.38,26.09,37.47
951,12.17,26.09,38.26
952,12.17,26.09,38.26
953,12.41,26.09,38.5
954,12.17,26.09,38.26
955,12.17,26.09,38.26
956,12.17,26.09,38.26
957,12.32,26.09,38.41
958,13.11,26.09,39.2
959,12.65,23.6,36.26
960,11.9,23.6,35.5
961,12.65,23.6,36.26
962,13.11,26.09,39.2
963,13.11,26.09,39.2
964,11.71,22.32,34.03
965,11.71,22.32,34.03
966,11.71,22.32,34.03
967,11.71,22.32,34.03
968,11.39,22.32,33.72
969,11.39,22.32,33.72
970,11.71,22.32,34.03
971,11.71,22.32,34.03
972,11.55,22.32,33.87
973,11.71,22.32,34.03
974,11.71,22.32,34.03
975,11.71,22.32,34.03
976,11.71,22.32,34.03
977,11.71,22.32,34.03
978,11.71,22.32,34.03
979,11.71,22.32,34.03
980,11.71,22.32,34.03
981,11.71,22.32,34.03
982,11.71,22.32,34.03
983,11.71,22.32,34.03
984,11.71,22.32,34.03
985,11.71,22.32,34.03
986,11.71,22.32,34.03
987,11.71,22.32,34.03
988,11.71,22.32,34.03
989,11.71,22.32,34.03
990,11.71,22.32,34.03
991,11.71,22.32,34.03
992,11.71,22.32,34.03
993,11.71,22.32,34.03
994,11.4,22.32,33.73
995,11.71,22.32,34.03
996,11.71,22.32,34.03
997,11.71,22.32,34.03
998,11.71,22.32,34.03
999,11.71,22.32,34.03
1000,11.71,22.32,34.03
1001,11.71,22.32,34.03
